id	created_at	updated_at	name	category	ownership	inactive_reason	is_test	country	address_id	location	most_common_language_code
fa9c1813-e4bf-4806-8243-debb709e0934	2025-12-17 11:18:06.684962-05	2025-12-17 11:18:06.684962-05	Soukuy Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000D734EF3845C70BC0696FF085C9342940	
065296f6-31dd-43ef-9e67-c81f6eb29aad	2025-12-17 11:18:06.686456-05	2025-12-17 11:18:06.686456-05	Ton├® Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000910F7A36AB3E06C05839B4C876BE2640	
455f1f93-ba2b-4046-999b-fb0aefeab034	2025-12-17 11:18:06.689186-05	2025-12-17 11:18:06.689186-05	Yasso Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000009D11A5BDC11710C07958A835CDBB2840	
51b34eea-85e9-4336-8313-6c9c9d038f9f	2025-12-17 11:18:06.690899-05	2025-12-17 11:18:06.690899-05	B├®r├®gadougou Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000008104C58F31F712C0CF66D5E76A8B2540	
57a3584b-79d8-483f-9add-85f25eb4dea4	2025-12-17 11:18:06.693204-05	2025-12-17 11:18:06.693204-05	Fourkoura Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000008AC1C5A647B15C0D044D8F0F4AA2440	
5e507862-528e-4fdf-b318-03a0ee79f661	2025-12-17 11:18:06.694528-05	2025-12-17 11:18:06.694528-05	Kobadah Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000FE65F7E4616115C0772D211FF4CC2540	
5e156f01-3d48-4dfc-bb58-264b2b1d51db	2025-12-17 11:18:06.695567-05	2025-12-17 11:18:06.695567-05	Malon Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000096B20C71AC0B14C0304CA60A46852540	
729eeaa0-008f-4d96-9152-a68acfd1302c	2025-12-17 11:18:06.696629-05	2025-12-17 11:18:06.696629-05	N├®gu├®ni Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000B37BF2B050AB15C03CBD5296214E2540	
d571835c-3ec9-45d3-8d58-377717e1cf89	2025-12-17 11:18:06.698509-05	2025-12-17 11:18:06.698509-05	Ouo Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000832F4CA60AC60EC0EA95B20C71CC2440	
545a8d4f-48ff-4044-ad86-037088a08d24	2025-12-17 11:18:06.699986-05	2025-12-17 11:18:06.699986-05	Takal├®dougou Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000840D4FAF94E512C0401361C3D38B2540	
7750573d-a234-46ce-b885-17242084f696	2025-12-17 11:18:06.700808-05	2025-12-17 11:18:06.700808-05	Ti├®kouna Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000CE1951DA1B3C13C034A2B437F8422540	
070ab5aa-fccf-4d71-9cd2-9a90253c7146	2025-12-17 11:18:06.70161-05	2025-12-17 11:18:06.70161-05	Z├®gn├®dougou Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000005C58F3177AD15C09CA223B9FCC72440	
c9584698-a5a8-40e6-bd71-4941f9eeef44	2025-12-17 11:18:06.702618-05	2025-12-17 11:18:06.702618-05	Balkouy Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000007D3F355EBA49F7BFBF0E9C33A2942840	
cd8cca87-c895-48bd-a629-e6cff06afe56	2025-12-17 11:18:06.656917-05	2025-12-17 11:18:06.656917-05	Pitseng Clinic	Clinic	Public		f	BW		0101000020E61000007B14AE47E10A3940A913D044D8B038C0	
0b796175-7ebf-4683-aebc-f53a808adf12	2025-12-17 11:18:06.657886-05	2025-12-17 11:18:06.657886-05	S.D.A Kanye District Hospital	District Hospital	FBO		f	BW		0101000020E610000012143FC6DC653940265305A392FA38C0	
6f267ed3-c193-4c40-8328-0ac63a2901fd	2025-12-17 11:18:06.659366-05	2025-12-17 11:18:06.659366-05	Thankane Health Post	Health Post	Public		f	BW		0101000020E61000008F537424974F3840AA605452270038C0	
0b529bf3-a17f-40ed-a670-eb830c5f7736	2025-12-17 11:18:06.660802-05	2025-12-17 11:18:06.660802-05	Bagassi Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000AC8BDB68006F0AC0C8073D9B557F2740	
8f734645-4a4a-4a0d-95cf-fb6f59e07d39	2025-12-17 11:18:06.661932-05	2025-12-17 11:18:06.661932-05	Biba Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000002063EE5A42BE07C09031772D219F2940	
c41fbfa9-c337-4809-835f-b654fa3869a9	2025-12-17 11:18:06.663344-05	2025-12-17 11:18:06.663344-05	Boromo II Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000BADA8AFD657707C00000000000802740	
29db0a89-a3bd-4894-85b2-86f11b75ebf2	2025-12-17 11:18:06.664953-05	2025-12-17 11:18:06.664953-05	D├®b├® Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000E2E995B20C710BC0CC5D4BC8071D2A40	
dd5835bc-0209-48b9-b4e8-25576e01ec37	2025-12-17 11:18:06.666974-05	2025-12-17 11:18:06.666974-05	Dora Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000001895D40968220CC044696FF085E92740	
02eeab59-83ab-4efc-b921-7be027aa2ab5	2025-12-17 11:18:06.667701-05	2025-12-17 11:18:06.667701-05	Fakena Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000085EB51B81E050DC07AA52C431C0B2840	
95ecf7ab-9c71-4384-bfd7-62a95be4bc09	2025-12-17 11:18:06.668471-05	2025-12-17 11:18:06.668471-05	Goersa Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000001AC05B20417108C007F01648501C2940	
558a8bdb-c96b-4ac0-811f-d497450d01db	2025-12-17 11:18:06.669516-05	2025-12-17 11:18:06.669516-05	Gourbala Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000058A835CD3BCE04C0BF7D1D3867442A40	
ece348d3-e7cc-44c0-87f5-83ed2ec13562	2025-12-17 11:18:06.67048-05	2025-12-17 11:18:06.67048-05	Karo Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000003098A1F636E0AC0098A1F63EEBA2840	
3c216c45-f26e-42fe-8c53-0096ca974b9e	2025-12-17 11:18:06.671898-05	2025-12-17 11:18:06.671898-05	Kera Centre de Sant├® Et de Promotion Sociale (2)	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000D044D8F0F4CA05C0F853E3A59B642940	
15715d45-d9ab-419d-bbde-e4382b23fb20	2025-12-17 11:18:06.673458-05	2025-12-17 11:18:06.673458-05	Kossoba Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000004E62105839B40FC095D4096822EC2840	
50098f37-0630-4473-b621-bc68702e4f85	2025-12-17 11:18:06.674308-05	2025-12-17 11:18:06.674308-05	Koumana Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000933A014D848D0EC08C4AEA0434F12740	
69a05133-3fad-470c-b273-7e6a91fa184d	2025-12-17 11:18:06.675125-05	2025-12-17 11:18:06.675125-05	Lanfiera Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000008E06F01648500BC0D26F5F07CEF92940	
e43ea5bf-b76e-4371-b3be-04d876ed44a1	2025-12-17 11:18:06.675848-05	2025-12-17 11:18:06.675848-05	L├®kuy Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000F5B9DA8AFD650DC0A835CD3B4E312940	
8f98d779-27e0-47fc-a336-63ba6277979d	2025-12-17 11:18:06.67663-05	2025-12-17 11:18:06.67663-05	Maw├® Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000008F537424977F11C09A081B9E5E292840	
e6023afe-2b7f-40c6-a219-83138ec4432a	2025-12-17 11:18:06.677759-05	2025-12-17 11:18:06.677759-05	Nanou Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000005EBA490C02AB08C080B74082E2872740	
5c0ca75a-8358-4d2f-b9c7-d58348a495a4	2025-12-17 11:18:06.679875-05	2025-12-17 11:18:06.679875-05	Oullo Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000005A3923A01CD07C057EC2FBB27CF2740	
b0017b04-ff21-4375-a109-5c776d32af6b	2025-12-17 11:18:06.681301-05	2025-12-17 11:18:06.681301-05	Priw├® Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000FB5C6DC5FEF211C048BF7D1D38672840	
16035adf-42d7-47e9-b9b2-1f926ba82ab5	2025-12-17 11:18:06.68246-05	2025-12-17 11:18:06.68246-05	S├®caco Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000C3D32B6519E206C058A835CD3BCE2740	
7a873f04-686d-46a1-b553-3b1aa5ec8943	2025-12-17 11:18:06.683755-05	2025-12-17 11:18:06.683755-05	Sogodjankoli Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000057EC2FBB278F11C0736891ED7C7F2840	
b1f03b2b-d4c4-48b1-8058-e869cfed2bca	2025-12-17 11:18:06.684971-05	2025-12-17 11:18:06.684971-05	Tansila Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000018265305A39211C04694F6065FD82840	
9f0831f6-5a3d-44b4-b66e-a80557629e44	2025-12-17 11:18:06.686436-05	2025-12-17 11:18:06.686436-05	Toma Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000001C7C6132553007C00E4FAF9465882940	
04351a94-e41c-446d-8c5c-9581da76a315	2025-12-17 11:18:06.68926-05	2025-12-17 11:18:06.68926-05	Ye Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000063EE5A423EE808C0857CD0B359352940	
bd335cac-b0c7-4370-8b76-af9047ec1b60	2025-12-17 11:18:06.690614-05	2025-12-17 11:18:06.690614-05	Banfora Centre Hospitalier R├®gional	Centre Hospitalier R├®gional	MoH		f	BF		0101000020E6100000764F1E166A0D13C0F5DBD78173462540	
e3c4c9c9-9100-4102-8341-5cccfb245ce1	2025-12-17 11:18:06.6919-05	2025-12-17 11:18:06.6919-05	Bounouna Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000001FF46C567DEE12C0174850FC18532540	
7f66e143-cc3e-46e3-a536-da0065f0a560	2025-12-17 11:18:06.692933-05	2025-12-17 11:18:06.692933-05	Faradjan Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000005A643BDF4FCD10C08F53742497BF2440	
154f855f-efe3-4696-a514-feb6ec71ac04	2025-12-17 11:18:06.693692-05	2025-12-17 11:18:06.693692-05	Gouindougouba Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000BC749318045614C02C6519E258172540	
34708541-4d74-44bf-80a6-95186517608c	2025-12-17 11:18:06.694521-05	2025-12-17 11:18:06.694521-05	Kawolo Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000009FABADD85F7615C06A4DF38E53F42440	
270fc46d-9a9c-4096-a3ab-78205b662ccf	2025-12-17 11:18:06.695418-05	2025-12-17 11:18:06.695418-05	L├®ti├®f├®sso Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000705F07CE191114C052499D8026A22440	
dec70076-56eb-44bf-8219-0b90c3b0953f	2025-12-17 11:18:06.696666-05	2025-12-17 11:18:06.696666-05	Niangologo Centre M├®dical	Centre M├®dical	MoH		f	BF		0101000020E6100000EFC9C342ADA913C05DFE43FAED8B2440	
77c28b3e-65ce-4573-83ef-2dea08997f4a	2025-12-17 11:18:06.698105-05	2025-12-17 11:18:06.698105-05	Ouangolodougou Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000046B6F3FDD43813C0F931E6AE25242440	
f7961f04-ecdc-4653-8ef3-f583e8e5809d	2025-12-17 11:18:06.699033-05	2025-12-17 11:18:06.699033-05	Outila Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000023DBF97E6ABC15C0B1506B9A77FC2540	
538435ca-a478-49d1-94d7-687da40dc75a	2025-12-17 11:18:06.699952-05	2025-12-17 11:18:06.699952-05	Sirakoro Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000F0A7C64B378911C09D11A5BDC1972340	
6ecc76c2-471a-4448-8674-f71ce43c1110	2025-12-17 11:18:06.70084-05	2025-12-17 11:18:06.70084-05	Timperba Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000045D8F0F44A9913C014AE47E17A542440	
21b76759-a616-4637-a3d6-ffd385789646	2025-12-17 11:18:06.701601-05	2025-12-17 11:18:06.701601-05	Yend├®r├® Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000086C954C1A8E413C079E92631086C2440	
193a9337-33cd-483c-91a5-d9670e136938	2025-12-17 11:18:06.702631-05	2025-12-17 11:18:06.702631-05	Balkuy Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000000C93A9825149F7BFA323B9FC87942840	
df5e1de9-5e8e-4991-b08f-e19f9d5a8745	2025-12-17 11:18:06.703901-05	2025-12-17 11:18:06.703901-05	Bazoul├® Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000004BC8073D9B55FBBF6B9A779CA2A32840	
d9dc0b4f-117d-4285-9b3d-04d5fe64d1bc	2025-12-17 11:18:19.823584-05	2025-12-17 11:18:19.823584-05	Zalive Unit├® de Soins P├®riph├®rique	Unit├® De Soins P├®riph├®rique	Public		f	TG		0101000020E61000009A9999999999F93F0000000000001940	
828c3f46-260c-4cb3-926d-8a2a4113001b	2025-12-17 11:18:06.661922-05	2025-12-17 11:18:06.661922-05	Berma Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000FBCBEEC9C3C20EC0ED0DBE3099AA2A40	
b0b9b37d-5512-4f30-bdb8-446fb3e4babd	2025-12-17 11:18:06.663378-05	2025-12-17 11:18:06.663378-05	Bouenevouhoun Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000CA54C1A8A44E0FC08CDB68006FC12740	
d84c4c83-c668-4add-a1aa-46a6a2283db8	2025-12-17 11:18:06.664943-05	2025-12-17 11:18:06.664943-05	Datomo Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000DE02098A1FE309C04694F6065FD82740	
ecce5258-ef3f-4108-87cb-75044d2a92b1	2025-12-17 11:18:06.666826-05	2025-12-17 11:18:06.666826-05	Dokuy Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000F46C567DAE7610C06519E25817172940	
66bed06b-6e57-45aa-b0eb-9bbf519d2743	2025-12-17 11:18:06.668057-05	2025-12-17 11:18:06.668057-05	Fini Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000003CBD5296218E11C0BF7D1D3867A42740	
c44ee551-0d1f-4caf-a1de-5ebd411ee41c	2025-12-17 11:18:06.669935-05	2025-12-17 11:18:06.669935-05	Kari Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000EC51B81E856B0CC0645DDC4603982840	
ad6cf6ad-bb69-42c3-8550-e6b5e5b0cd4d	2025-12-17 11:18:06.671905-05	2025-12-17 11:18:06.671905-05	Koana Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000024287E8CB9EB0BC0C139234A7B632840	
c4bd1cec-7bf2-4467-b8ad-1d0e743ed341	2025-12-17 11:18:06.673712-05	2025-12-17 11:18:06.673712-05	Kougny Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000000917EFB3AF008C0560E2DB29D8F2940	
a48fe325-0926-41ba-9658-087fd3faf735	2025-12-17 11:18:06.675363-05	2025-12-17 11:18:06.675363-05	Lanfi├®ra Centre M├®dical	Centre M├®dical	MoH		f	BF		0101000020E610000013F241CF66550BC04850FC1873F72940	
5b301c36-001e-434e-b2ef-dcd10cf32beb	2025-12-17 11:18:06.67665-05	2025-12-17 11:18:06.67665-05	M├®dico-Scolaire Dispensaire	Dispensaire	MoH		f	BF		0101000020E6100000EC51B81E856B0CC0F2D24D6210982840	
c8c83e4d-8859-44b9-b298-5e0ee9bb0864	2025-12-17 11:18:06.677477-05	2025-12-17 11:18:06.677477-05	Nabonswend├® Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000070CE88D2DEE008C0D9CEF753E3052940	
1fa062ca-65e5-4bdb-98b5-95c10b790ca6	2025-12-17 11:18:06.67829-05	2025-12-17 11:18:06.67829-05	Niassan Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000744694F6065F0BC08FE4F21FD22F2A40	
46b0fae3-47ed-4be5-bdfe-081894be682a	2025-12-17 11:18:06.679507-05	2025-12-17 11:18:06.679507-05	Ouakara Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000000EBE30992A180DC0EBE2361AC0BB2740	
7cb9365e-5a98-4fb1-9bc8-b1680dbd2197	2025-12-17 11:18:06.680397-05	2025-12-17 11:18:06.680397-05	P├ó Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000F38E537424170AC0645DDC4603182740	
97394e28-df89-4bbd-9061-30dc856b8cc8	2025-12-17 11:18:06.68125-05	2025-12-17 11:18:06.68125-05	Pompo├» Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000003480B74082E209C02B8716D9CEB72740	
bd8730ee-2022-4223-a386-f5ec0fd4dcc5	2025-12-17 11:18:06.682053-05	2025-12-17 11:18:06.682053-05	Sama Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000006B2BF697DD5311C0EB73B515FB8B2740	
7e762fc7-e3ea-4a25-b997-9f9e2172a9cf	2025-12-17 11:18:06.682845-05	2025-12-17 11:18:06.682845-05	S├®r├®na Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000068226C787AA508C08CB96B09F9202840	
6ffd00ce-f832-410a-88f0-ab5c68e8beef	2025-12-17 11:18:06.683696-05	2025-12-17 11:18:06.683696-05	Siou Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000002B8716D9CE7709C09BE61DA7E8282840	
dcee0a79-72be-4f71-bc1e-045f71e98605	2025-12-17 11:18:06.684273-05	2025-12-17 11:18:06.684273-05	Solenzo 2 Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000E6AE25E4835E10C0CAC342AD695E2840	
b371cc96-69d0-4b7c-86ce-b9194e3ff639	2025-12-17 11:18:06.685656-05	2025-12-17 11:18:06.685656-05	Tikan Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000004E621058393409C0AA8251499DA02840	
17cae6bc-bcbb-41c3-b3d6-987781933382	2025-12-17 11:18:06.687114-05	2025-12-17 11:18:06.687114-05	Toukoro Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000007DAEB6627F5911C07958A835CD3B2840	
ed602343-333b-4bfe-b132-5739bb094ec6	2025-12-17 11:18:06.688794-05	2025-12-17 11:18:06.688794-05	W├¿r├¿b├¿r├¿ Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000A60A462575820CC0DD24068195232A40	
535f6d5b-6823-4b4e-a364-3d2ad42d50a3	2025-12-17 11:18:06.689656-05	2025-12-17 11:18:06.689656-05	Zaba Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000401361C3D3AB09C0CB10C7BAB88D2940	
9da4de5c-9bd5-4863-ab36-a0e066bd6426	2025-12-17 11:18:06.690585-05	2025-12-17 11:18:06.690585-05	Baguera Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000017D9CEF753A315C005C58F31770D2540	
4de34079-86e2-4d7f-9da4-8b49cc747f68	2025-12-17 11:18:06.69193-05	2025-12-17 11:18:06.69193-05	Dakoro Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000EBE2361AC09B14C07B832F4CA6EA2440	
306fd97d-a6fa-452d-9872-03486b11fcd6	2025-12-17 11:18:06.692903-05	2025-12-17 11:18:06.692903-05	Douna Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000B1BFEC9E3C6C14C0273108AC1C3A2540	
421b6db5-dc86-4de4-a559-15b3753022c9	2025-12-17 11:18:06.693828-05	2025-12-17 11:18:06.693828-05	Kaniagara Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000003411363CBD5215C0764F1E166A8D2540	
96909063-f770-49b8-87cd-0b34246cee0f	2025-12-17 11:18:06.695033-05	2025-12-17 11:18:06.695033-05	Kou├¿r├¿ Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000071AC8BDB680010C03E7958A835ED2440	
8651e922-bbad-49cb-87f3-24b66ca74cf3	2025-12-17 11:18:06.696249-05	2025-12-17 11:18:06.696249-05	Mondon Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000005DDC4603784B13C0F7065F984CB52540	
75fe878c-cc77-4b23-a102-835299bccb92	2025-12-17 11:18:06.697143-05	2025-12-17 11:18:06.697143-05	Niangoloko Secteur 5 Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000004E62105839B413C075931804568E2440	
3ad45fe5-59cb-4299-aac9-5302a38b4f63	2025-12-17 11:18:06.697986-05	2025-12-17 11:18:06.697986-05	Norkama Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000ACADD85F76CF0DC0567DAEB6625F2540	
6a9be19c-3738-49dc-93a5-5168fc65d48f	2025-12-17 11:18:06.699079-05	2025-12-17 11:18:06.699079-05	Sid├®radougou Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E610000088635DDC460311C0B4C876BE9F5A2540	
41af635a-ab03-44b3-becf-302d4c9b10d3	2025-12-17 11:18:06.699932-05	2025-12-17 11:18:06.699932-05	Siniena Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000002C6519E2581713C0F7E461A1D6142540	
9ef5f866-c046-40de-ae2b-94b477b91a9f	2025-12-17 11:18:06.701187-05	2025-12-17 11:18:06.701187-05	Toumousseni Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000FF21FDF675A013C0FE43FAEDEB402540	
706a8282-f807-43d5-bb5d-3cada9e03602	2025-12-17 11:18:06.702661-05	2025-12-17 11:18:06.702661-05	Bassemyam Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000DDB5847CD0B3F8BFEC2FBB270F6B2840	
d0dea33e-9e94-46d4-b320-749e1a15378c	2025-12-17 11:18:06.703915-05	2025-12-17 11:18:06.703915-05	Bissighin Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000C0EC9E3C2CD4F9BF09F9A067B3CA2840	
18f4d9ec-518b-49e9-b60c-c417e2e6366b	2025-12-17 11:18:06.705117-05	2025-12-17 11:18:06.705117-05	Croix Rouge Dispensaire	Dispensaire	MoH		f	BF		0101000020E61000007DAEB6627FD9F7BF6FF085C954C12840	
7554c153-a8f8-4187-8f3c-8ba85efc73c8	2025-12-17 11:18:06.706177-05	2025-12-17 11:18:06.706177-05	Didri Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000295C8FC2F528F4BFBA6B09F9A0672840	
6068a3ae-7bc9-4ba5-836b-def1448c13b8	2025-12-17 11:18:06.707083-05	2025-12-17 11:18:06.707083-05	Goupana Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E6100000EFC9C342AD69F9BFECC039234A3B2940	
f3590b07-8388-48b3-9d69-daa15df6be6d	2025-12-17 11:18:06.708602-05	2025-12-17 11:18:06.708602-05	Koubri Centre de Sant├® Et de Promotion Sociale	Centre De Sant├® Et De Promotion Sociale	MoH		f	BF		0101000020E61000009CC420B07268F6BFE25817B7D1602840	
