id	content	lastUpdated	compartments	endpoint	name	near	organization	partof	status	deleted	_profile	_security	_source	_tag	projectId	organizationId	location
fe95cbac-bffb-497b-99c8-5ae0c23ac8c9	"{""resourceType"":""Location"",""status"":""active"",""name"":""Sunningdale Satellite Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""43H3+7CP Sunningdale Community Centre""],""city"":""2nd Rd"",""state"":""Harare"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.0543,""latitude"":-17.8684},""managingOrganization"":{""reference"":""Organization/37365f1d-6d9b-4a3b-bf82-448ec57c39b3"",""display"":""Sunningdale Satellite Clinic""},""id"":""fe95cbac-bffb-497b-99c8-5ae0c23ac8c9"",""meta"":{""versionId"":""19519190-2031-4ee3-b3fd-d90b3f7ddcac"",""lastUpdated"":""2024-10-05T13:26:19.359Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.359-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Sunningdale Satellite Clinic""}"	"{""longitude"":31.0543,""latitude"":-17.8684}"	Organization/37365f1d-6d9b-4a3b-bf82-448ec57c39b3		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	37365f1d-6d9b-4a3b-bf82-448ec57c39b3	0101000020E61000003D2CD49AE60D3F40AED85F764FDE31C0
a8ce3abd-08a7-4b8e-9792-1b8555566d7b	"{""resourceType"":""Location"",""status"":""active"",""name"":""Silonga Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Guyu""],""city"":""Gwanda"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.1740608215,""latitude"":-21.38333},""managingOrganization"":{""reference"":""Organization/33bf866f-d387-41f8-adfc-e6defa6e767a"",""display"":""Silonga Clinic""},""id"":""a8ce3abd-08a7-4b8e-9792-1b8555566d7b"",""meta"":{""versionId"":""b0e3d180-d772-4bf7-ac30-7d8027c8a9ee"",""lastUpdated"":""2024-10-05T13:26:19.195Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.195-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Silonga Clinic""}"	"{""longitude"":29.1740608215,""latitude"":-21.38333}"	Organization/33bf866f-d387-41f8-adfc-e6defa6e767a		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	33bf866f-d387-41f8-adfc-e6defa6e767a	0101000020E61000007EDBFF3F8F2C3D40609335EA216235C0
c6e7515d-aa40-4753-bfc8-efaabce56783	"{""resourceType"":""Location"",""status"":""active"",""name"":""Garanyemba Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Gwanda"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.98773,""latitude"":-21.16676},""managingOrganization"":{""reference"":""Organization/50cbb2fb-4de7-4c06-a784-fe9b2a447ec3"",""display"":""Garanyemba Clinic""},""id"":""c6e7515d-aa40-4753-bfc8-efaabce56783"",""meta"":{""versionId"":""760e684f-bcbc-44ab-a888-8b404f9255a1"",""lastUpdated"":""2024-10-05T13:26:19.205Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.205-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Garanyemba Clinic""}"	"{""longitude"":28.98773,""latitude"":-21.16676}"	Organization/50cbb2fb-4de7-4c06-a784-fe9b2a447ec3		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	50cbb2fb-4de7-4c06-a784-fe9b2a447ec3	0101000020E610000030478FDFDBFC3C40ED478AC8B02A35C0
a22138a9-7a55-4db1-8ae6-ed2ca91314a8	"{""resourceType"":""Location"",""status"":""active"",""name"":""Lushongwe Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Matobo"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.78025,""latitude"":-21.01852},""managingOrganization"":{""reference"":""Organization/14234e39-6f78-44fa-b4e0-fead5fae01bd"",""display"":""Lushongwe Clinic""},""id"":""a22138a9-7a55-4db1-8ae6-ed2ca91314a8"",""meta"":{""versionId"":""bfd28acc-b9c4-481c-b92c-33e17c4fb389"",""lastUpdated"":""2024-10-05T13:26:19.212Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.212-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Lushongwe Clinic""}"	"{""longitude"":28.78025,""latitude"":-21.01852}"	Organization/14234e39-6f78-44fa-b4e0-fead5fae01bd		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	14234e39-6f78-44fa-b4e0-fead5fae01bd	0101000020E610000039B4C876BEC73C4069520ABABD0435C0
281a217e-5dea-4c6c-990c-9f6a113ee861	"{""resourceType"":""Location"",""status"":""active"",""name"":""Kabanga Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Siwundula""],""city"":""Gweru"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":30.0734405518,""latitude"":-19.1395},""managingOrganization"":{""reference"":""Organization/98730d5d-197d-4042-bfec-441181140dc1"",""display"":""Kabanga Clinic""},""id"":""281a217e-5dea-4c6c-990c-9f6a113ee861"",""meta"":{""versionId"":""96fab776-48f2-43a4-b9c5-b267f34b5803"",""lastUpdated"":""2024-10-05T13:26:19.224Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.224-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Kabanga Clinic""}"	"{""longitude"":30.0734405518,""latitude"":-19.1395}"	Organization/98730d5d-197d-4042-bfec-441181140dc1		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	98730d5d-197d-4042-bfec-441181140dc1	0101000020E6100000632E0000CD123E40C1CAA145B62333C0
94ab3424-2ae1-4ec2-9443-d7200ac8363a	"{""resourceType"":""Location"",""status"":""active"",""name"":""Maboleni Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Rosmalind""],""city"":""Gweru"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.43983078,""latitude"":-19.29136},""managingOrganization"":{""reference"":""Organization/ec9878a4-a82c-4f61-a631-f347c1160778"",""display"":""Maboleni Clinic""},""id"":""94ab3424-2ae1-4ec2-9443-d7200ac8363a"",""meta"":{""versionId"":""ca6bb4cd-60c4-4eda-ab5d-e37fd0fba5b0"",""lastUpdated"":""2024-10-05T13:26:19.231Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.231-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Maboleni Clinic""}"	"{""longitude"":29.43983078,""latitude"":-19.29136}"	Organization/ec9878a4-a82c-4f61-a631-f347c1160778		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	ec9878a4-a82c-4f61-a631-f347c1160778	0101000020E6100000CADFFFBF98703D40D15CA791964A33C0
5990356f-c737-408b-877e-658c8df4eb6b	"{""resourceType"":""Location"",""status"":""active"",""name"":""Somabula Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Somabhula"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.6699409485,""latitude"":-19.70069},""managingOrganization"":{""reference"":""Organization/06d94faa-0ff6-4ed1-87ad-b5278ac109a9"",""display"":""Somabula Clinic""},""id"":""5990356f-c737-408b-877e-658c8df4eb6b"",""meta"":{""versionId"":""37177b93-277f-4270-8cf7-e34b5e363acb"",""lastUpdated"":""2024-10-05T13:26:19.252Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.252-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Somabula Clinic""}"	"{""longitude"":29.6699409485,""latitude"":-19.70069}"	Organization/06d94faa-0ff6-4ed1-87ad-b5278ac109a9		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	06d94faa-0ff6-4ed1-87ad-b5278ac109a9	0101000020E6100000080F004081AB3D405EA27A6B60B333C0
08235b84-c9cb-4a92-abc4-2eb8ce3e6e65	"{""resourceType"":""Location"",""status"":""inactive"",""name"":""Oakley Block Clinic(not Open)"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Gwanda"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.35371,""latitude"":-21.3652},""managingOrganization"":{""reference"":""Organization/f75dc100-e4bb-44d0-b569-3cd60c5873ba"",""display"":""Oakley Block Clinic(not Open)""},""id"":""08235b84-c9cb-4a92-abc4-2eb8ce3e6e65"",""meta"":{""versionId"":""7d981688-1c4b-4981-b9d8-5e9ae005ce2a"",""lastUpdated"":""2024-10-05T13:26:19.205Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.205-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Oakley Block Clinic(not Open)""}"	"{""longitude"":29.35371,""latitude"":-21.3652}"	Organization/f75dc100-e4bb-44d0-b569-3cd60c5873ba		inactive	f					b57c5741-ffb7-4477-a9bf-5e66323234df	f75dc100-e4bb-44d0-b569-3cd60c5873ba	0101000020E6100000A64412BD8C5A3D40CC7F48BF7D5D35C0
349f17ca-9301-4e55-be3c-7fc1292039a8	"{""resourceType"":""Location"",""status"":""active"",""name"":""Gunde Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Siwundula""],""city"":""Gweru"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":30.0027809143,""latitude"":-19.18781},""managingOrganization"":{""reference"":""Organization/9bd106da-b5a2-4abb-a1da-b7ed2e5d3076"",""display"":""Gunde Clinic""},""id"":""349f17ca-9301-4e55-be3c-7fc1292039a8"",""meta"":{""versionId"":""35f242c9-05c6-48b9-99ae-42fb47b6a763"",""lastUpdated"":""2024-10-05T13:26:19.223Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.223-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Gunde Clinic""}"	"{""longitude"":30.0027809143,""latitude"":-19.18781}"	Organization/9bd106da-b5a2-4abb-a1da-b7ed2e5d3076		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	9bd106da-b5a2-4abb-a1da-b7ed2e5d3076	0101000020E6100000B3F8FF3FB6003E409CDCEF50143033C0
17bce96a-64bc-40eb-8fad-3e446b8e982f	"{""resourceType"":""Location"",""status"":""active"",""name"":""Makepesi Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Insukmini""],""city"":""Gweru"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.5688304901,""latitude"":-19.38919},""managingOrganization"":{""reference"":""Organization/bc66f12b-355a-47b4-a7e8-b573a33b8f5f"",""display"":""Makepesi Clinic""},""id"":""17bce96a-64bc-40eb-8fad-3e446b8e982f"",""meta"":{""versionId"":""ce54d42b-6079-4a82-9af5-18f9df4ca303"",""lastUpdated"":""2024-10-05T13:26:19.233Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.233-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Makepesi Clinic""}"	"{""longitude"":29.5688304901,""latitude"":-19.38919}"	Organization/bc66f12b-355a-47b4-a7e8-b573a33b8f5f		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	bc66f12b-355a-47b4-a7e8-b573a33b8f5f	0101000020E610000079F2FFDF9E913D4024EEB1F4A16333C0
c02d8a2f-42d1-447d-95a9-7eeecfea05d4	"{""resourceType"":""Location"",""status"":""active"",""name"":""Whahwa Prison Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Wha Wha""],""city"":""Gweru"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":30.0207195282,""latitude"":-19.35661},""managingOrganization"":{""reference"":""Organization/cb34d2b3-97b5-40d8-b72a-de2b5ed0fb64"",""display"":""Whahwa Prison Clinic""},""id"":""c02d8a2f-42d1-447d-95a9-7eeecfea05d4"",""meta"":{""versionId"":""dfc2fe55-f1b0-4e18-9537-6d60df42bd82"",""lastUpdated"":""2024-10-05T13:26:19.241Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.241-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Whahwa Prison Clinic""}"	"{""longitude"":30.0207195282,""latitude"":-19.35661}"	Organization/cb34d2b3-97b5-40d8-b72a-de2b5ed0fb64		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	cb34d2b3-97b5-40d8-b72a-de2b5ed0fb64	0101000020E6100000EF0100E04D053E40336DFFCA4A5B33C0
d9630749-99e7-403e-8c20-78e2a31bac5f	"{""resourceType"":""Location"",""status"":""active"",""name"":""Zim Alloys Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Gweru"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.79629,""latitude"":-19.46333},""managingOrganization"":{""reference"":""Organization/100e8ce5-1aa2-48fa-9879-8263578e5366"",""display"":""Zim Alloys Clinic""},""id"":""d9630749-99e7-403e-8c20-78e2a31bac5f"",""meta"":{""versionId"":""35d474dc-2bd3-4a3b-b0a9-bdc6485a1e8d"",""lastUpdated"":""2024-10-05T13:26:19.283Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.283-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Zim Alloys Clinic""}"	"{""longitude"":29.79629,""latitude"":-19.46333}"	Organization/100e8ce5-1aa2-48fa-9879-8263578e5366		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	100e8ce5-1aa2-48fa-9879-8263578e5366	0101000020E6100000C02154A9D9CB3D4074417DCB9C7633C0
6d61d6a3-1b56-4ae9-9fd5-6dbba2a07109	"{""resourceType"":""Location"",""status"":""active"",""name"":""Highlands  Fhs"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Harare"",""state"":""Harare Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":31.0891,""latitude"":-17.7997},""managingOrganization"":{""reference"":""Organization/a30e8f3e-a9cf-4989-9c12-4b019c0edb99"",""display"":""Highlands  Fhs""},""id"":""6d61d6a3-1b56-4ae9-9fd5-6dbba2a07109"",""meta"":{""versionId"":""0740b749-6e0d-42f6-87d8-db2a10e2a117"",""lastUpdated"":""2024-10-05T13:26:19.293Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.293-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Highlands  Fhs""}"	"{""longitude"":31.0891,""latitude"":-17.7997}"	Organization/a30e8f3e-a9cf-4989-9c12-4b019c0edb99		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	a30e8f3e-a9cf-4989-9c12-4b019c0edb99	0101000020E6100000D712F241CF163F40789CA223B9CC31C0
82f35417-685e-44c0-8035-efa84bbfecd3	"{""resourceType"":""Location"",""status"":""active"",""name"":""Mapate Cliniclinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Mbizo""],""city"":""Gwanda"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":28.90015,""latitude"":-21.57018},""managingOrganization"":{""reference"":""Organization/8e7103b1-b24e-4c0c-8ae5-44ade4bc1e97"",""display"":""Mapate Cliniclinic""},""id"":""82f35417-685e-44c0-8035-efa84bbfecd3"",""meta"":{""versionId"":""48b45ab4-3a92-4c21-a540-64466f884dfd"",""lastUpdated"":""2024-10-05T13:26:19.206Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.206-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Mapate Cliniclinic""}"	"{""longitude"":28.90015,""latitude"":-21.57018}"	Organization/8e7103b1-b24e-4c0c-8ae5-44ade4bc1e97		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	8e7103b1-b24e-4c0c-8ae5-44ade4bc1e97	0101000020E6100000917EFB3A70E63C4052D50451F79135C0
e3aa0392-34ff-40ac-a695-0872454edecb	"{""resourceType"":""Location"",""status"":""active"",""name"":""ZRP Zrp Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Gwanda"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.0124,""latitude"":-20.9373},""managingOrganization"":{""reference"":""Organization/b314af7b-0ada-4bfa-87d7-9f0a7be45a1e"",""display"":""ZRP Zrp Clinic""},""id"":""e3aa0392-34ff-40ac-a695-0872454edecb"",""meta"":{""versionId"":""a8421ed9-3acb-4aa8-8e27-e7adf48600e5"",""lastUpdated"":""2024-10-05T13:26:19.211Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.211-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""ZRP Zrp Clinic""}"	"{""longitude"":29.0124,""latitude"":-20.9373}"	Organization/b314af7b-0ada-4bfa-87d7-9f0a7be45a1e		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	b314af7b-0ada-4bfa-87d7-9f0a7be45a1e	0101000020E61000006C787AA52C033D40728A8EE4F2EF34C0
eaeb2662-f00f-46e2-b45f-11175ade1b6f	"{""resourceType"":""Location"",""status"":""active"",""name"":""Child Welfare Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""city"":""Simpson Rd"",""state"":""Gweru"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.83183,""latitude"":-19.46832},""managingOrganization"":{""reference"":""Organization/3cd5d01e-3e6c-4ecd-b50e-76895e2b3204"",""display"":""Child Welfare Clinic""},""id"":""eaeb2662-f00f-46e2-b45f-11175ade1b6f"",""meta"":{""versionId"":""18bdceca-f932-4451-a42b-7698e979b0d4"",""lastUpdated"":""2024-10-05T13:26:19.262Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.262-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Child Welfare Clinic""}"	"{""longitude"":29.83183,""latitude"":-19.46832}"	Organization/3cd5d01e-3e6c-4ecd-b50e-76895e2b3204		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	3cd5d01e-3e6c-4ecd-b50e-76895e2b3204	0101000020E6100000E9D495CFF2D43D400E10CCD1E37733C0
fc07728f-5c2b-4e78-a7eb-195ae7978d3b	"{""resourceType"":""Location"",""status"":""active"",""name"":""Senga Poly Clinic"",""type"":[{""coding"":[{""code"":""PC"",""display"":""Primary care clinic"",""system"":""http://terminology.hl7.org/CodeSystem/v3-RoleCode""}]}],""address"":{""use"":""work"",""type"":""both"",""line"":[""Senga Twp""],""city"":""Shurugwi"",""state"":""Midlands Province"",""postalCode"":""ZW""},""physicalType"":{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/location-physical-type"",""code"":""bu"",""display"":""Building""}]},""position"":{""longitude"":29.83814,""latitude"":-19.49622},""managingOrganization"":{""reference"":""Organization/8a58c23d-4f4b-4b17-9aeb-00100f696c5b"",""display"":""Senga Poly Clinic""},""id"":""fc07728f-5c2b-4e78-a7eb-195ae7978d3b"",""meta"":{""versionId"":""c80951bd-72f2-43a9-becd-17f5ca5b795e"",""lastUpdated"":""2024-10-05T13:26:19.271Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:19.271-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}		"{""Senga Poly Clinic""}"	"{""longitude"":29.83814,""latitude"":-19.49622}"	Organization/8a58c23d-4f4b-4b17-9aeb-00100f696c5b		active	f					b57c5741-ffb7-4477-a9bf-5e66323234df	8a58c23d-4f4b-4b17-9aeb-00100f696c5b	0101000020E61000002D78D15790D63D40029F1F46087F33C0
