id	content	lastUpdated	compartments	active	endpoint	name	partof	phonetic	deleted	_profile	_security	_source	_tag	projectId	canonicalName
6d649c9a-68e8-4b70-9bf0-4a1ed8b5598d	"{""resourceType"":""Organization"",""name"":""Dombodema Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Bulilimamangwe"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""6d649c9a-68e8-4b70-9bf0-4a1ed8b5598d"",""meta"":{""versionId"":""71aa40ff-63e5-4c28-b56b-aae6e6713f0c"",""lastUpdated"":""2024-10-05T13:26:18.265Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.265-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Dombodema Clinic""}"		Dombodema Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Dombodema Clinic
e4625062-0e54-4613-9fc9-eaf791fc2aa3	"{""resourceType"":""Organization"",""name"":""Hingwe Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Hingwe""],""city"":""Bulilimamangwe"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""e4625062-0e54-4613-9fc9-eaf791fc2aa3"",""meta"":{""versionId"":""4eea09c4-57f2-43b9-8bac-e4ca7aabc77b"",""lastUpdated"":""2024-10-05T13:26:18.271Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.271-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Hingwe Clinic""}"		Hingwe Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Hingwe Clinic
7a42e85f-8d6f-4e9c-b8e9-f9b45c18befd	"{""resourceType"":""Organization"",""name"":""Chabata Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Baruru""],""city"":""Buhera"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""7a42e85f-8d6f-4e9c-b8e9-f9b45c18befd"",""meta"":{""versionId"":""2e1bc8e9-1e6d-40f1-8a32-b2bbccecbc90"",""lastUpdated"":""2024-10-05T13:26:18.188Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.188-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Chabata Clinic""}"		Chabata Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Chabata Clinic
a824f2de-fb55-4249-8149-f742514f39ed	"{""resourceType"":""Organization"",""name"":""Chiweshe Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Buhera"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""a824f2de-fb55-4249-8149-f742514f39ed"",""meta"":{""versionId"":""1b9ac656-d6f1-4e7c-b619-62ed0e2b6bee"",""lastUpdated"":""2024-10-05T13:26:18.203Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.203-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Chiweshe Clinic""}"		Chiweshe Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Chiweshe Clinic
db1379a4-33c4-4817-9158-69a8c46bc383	"{""resourceType"":""Organization"",""name"":""Mombeyarara Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""line"":[""Murambinda""],""city"":""Buhera"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""db1379a4-33c4-4817-9158-69a8c46bc383"",""meta"":{""versionId"":""bc19e9c1-4357-4603-8e3c-5de49ad42118"",""lastUpdated"":""2024-10-05T13:26:18.222Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.222-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Mombeyarara Rural Health Centre""}"		Mombeyarara Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Mombeyarara Rural Health Centre
aa37d9a7-4fdc-4357-b9db-df321d3c6363	"{""resourceType"":""Organization"",""name"":""Murwira Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""city"":""Buhera"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""aa37d9a7-4fdc-4357-b9db-df321d3c6363"",""meta"":{""versionId"":""8eb7366e-8ffc-4b3d-ae89-e3ed968defe3"",""lastUpdated"":""2024-10-05T13:26:18.228Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.228-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Murwira Rural Health Centre""}"		Murwira Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Murwira Rural Health Centre
c591d307-b53e-401b-94f7-fac8f96358df	"{""resourceType"":""Organization"",""name"":""Muzokomba Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Buhera"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""c591d307-b53e-401b-94f7-fac8f96358df"",""meta"":{""versionId"":""fb364c2f-ee57-4534-8f3d-74e49165510d"",""lastUpdated"":""2024-10-05T13:26:18.237Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.237-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Muzokomba Clinic""}"		Muzokomba Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Muzokomba Clinic
088ad68f-5afb-4c07-ab4a-3411604e6483	"{""resourceType"":""Organization"",""name"":""Dingumuzi Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Plumtree""],""city"":""Bulilimamangwe"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""088ad68f-5afb-4c07-ab4a-3411604e6483"",""meta"":{""versionId"":""688ff2a9-f31e-41ea-8291-8c2364c164c7"",""lastUpdated"":""2024-10-05T13:26:18.264Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.264-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Dingumuzi Clinic""}"		Dingumuzi Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Dingumuzi Clinic
56c75e45-2ee8-4ef8-b32b-947fc5c9fd20	"{""resourceType"":""Organization"",""name"":""Ntoli Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""line"":[""Gempo""],""city"":""Bulilimamangwe"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""56c75e45-2ee8-4ef8-b32b-947fc5c9fd20"",""meta"":{""versionId"":""02c8a842-1a5e-4ff3-9c6e-ace61608069f"",""lastUpdated"":""2024-10-05T13:26:18.301Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.301-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Ntoli Rural Health Centre""}"		Ntoli Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Ntoli Rural Health Centre
414781e3-6a2c-4363-8dfc-11fc51a45ec0	"{""resourceType"":""Organization"",""name"":""Mutiusinazita Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Baruru""],""city"":""Buhera"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""414781e3-6a2c-4363-8dfc-11fc51a45ec0"",""meta"":{""versionId"":""9e71fd80-6e75-4fc8-95c9-a9730e389a08"",""lastUpdated"":""2024-10-05T13:26:18.234Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.234-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Mutiusinazita Clinic""}"		Mutiusinazita Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Mutiusinazita Clinic
2ae799ca-a655-435f-852b-eb9752b3cc2e	"{""resourceType"":""Organization"",""name"":""Helenadrof Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Norton""],""city"":""Chegutu"",""state"":""Mashonaland West Province"",""postalCode"":""ZW""}],""id"":""2ae799ca-a655-435f-852b-eb9752b3cc2e"",""meta"":{""versionId"":""6de3e703-1119-4a8a-9081-26bd81b92f30"",""lastUpdated"":""2024-10-05T13:26:18.378Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.378-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Helenadrof Clinic""}"		Helenadrof Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Helenadrof Clinic
0c667f7f-88e5-4d91-8b00-85ada668d447	"{""resourceType"":""Organization"",""name"":""Elvington Clinic Gold Mine Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Gold Mine Clinic"",""display"":""Gold Mine Clinic""}]}],""active"":true,""address"":[{""line"":[""Gadzema""],""city"":""Chegutu"",""state"":""Mashonaland West Province"",""postalCode"":""ZW""}],""id"":""0c667f7f-88e5-4d91-8b00-85ada668d447"",""meta"":{""versionId"":""95fc46db-30f8-428e-b7dd-64b4b69bfc3b"",""lastUpdated"":""2024-10-05T13:26:18.424Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.424-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Elvington Clinic Gold Mine Clinic""}"		Elvington Clinic Gold Mine Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Elvington Clinic Gold Mine Clinic
7d992e1f-873f-4e0b-a6e0-a5079fe6670b	"{""resourceType"":""Organization"",""name"":""Nhangabwe Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""line"":[""Rundu""],""city"":""Chikomba"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""7d992e1f-873f-4e0b-a6e0-a5079fe6670b"",""meta"":{""versionId"":""0154ac36-3659-46f2-b8af-3c4ed97d0ebd"",""lastUpdated"":""2024-10-05T13:26:18.483Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.483-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Nhangabwe Rural Health Centre""}"		Nhangabwe Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Nhangabwe Rural Health Centre
49ece730-0327-41d3-ae4d-0b56ee5a494f	"{""resourceType"":""Organization"",""name"":""Sadza District Hospital"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""District Hospital"",""display"":""District Hospital""}]}],""active"":true,""address"":[{""line"":[""Rundu""],""city"":""Wedza"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""49ece730-0327-41d3-ae4d-0b56ee5a494f"",""meta"":{""versionId"":""4e1a3644-72c2-492f-b4d3-f466357d613c"",""lastUpdated"":""2024-10-05T13:26:18.495Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.495-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Sadza District Hospital""}"		Sadza District Hospital	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Sadza District Hospital
1c1197ce-bfc6-4580-afd8-014eebac09ac	"{""resourceType"":""Organization"",""name"":""Chivu Prison Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Chivhu""],""city"":""Chikomba"",""state"":""Mashonaland East Province"",""postalCode"":""ZW""}],""id"":""1c1197ce-bfc6-4580-afd8-014eebac09ac"",""meta"":{""versionId"":""27f4e6fd-fac3-4066-b0e7-9c86087eb071"",""lastUpdated"":""2024-10-05T13:26:18.503Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.503-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Chivu Prison Clinic""}"		Chivu Prison Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Chivu Prison Clinic
c1aaffe5-47e6-4b00-99a3-ad8daa45fe3b	"{""resourceType"":""Organization"",""name"":""Mutsvangwa Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Nyahode""],""city"":""Chimanimani"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""c1aaffe5-47e6-4b00-99a3-ad8daa45fe3b"",""meta"":{""versionId"":""0b52f7ee-6513-4d6d-b443-e8b0a12f8008"",""lastUpdated"":""2024-10-05T13:26:18.548Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.548-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Mutsvangwa Clinic""}"		Mutsvangwa Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Mutsvangwa Clinic
4bb7406b-8e59-4a55-a393-8dd47c7ab623	"{""resourceType"":""Organization"",""name"":""Ndyarima Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Buhera"",""state"":""Manicaland Province"",""postalCode"":""ZW""}],""id"":""4bb7406b-8e59-4a55-a393-8dd47c7ab623"",""meta"":{""versionId"":""239925bd-adf1-49c2-bfc7-d8758a431a17"",""lastUpdated"":""2024-10-05T13:26:18.252Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.252-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Ndyarima Clinic""}"		Ndyarima Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Ndyarima Clinic
f51f790f-77de-4e9b-a865-e7a82ac57535	"{""resourceType"":""Organization"",""name"":""Empandeni Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Matole""],""city"":""Bulilimamangwe"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""f51f790f-77de-4e9b-a865-e7a82ac57535"",""meta"":{""versionId"":""c68e6508-3405-4e24-b116-81cc5c6e5f9e"",""lastUpdated"":""2024-10-05T13:26:18.271Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.271-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Empandeni Clinic""}"		Empandeni Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Empandeni Clinic
64eb5407-1682-46b4-b779-2e67eee2775c	"{""resourceType"":""Organization"",""name"":""Plumtree District Hospital"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""District Hospital"",""display"":""District Hospital""}]}],""active"":true,""address"":[{""line"":[""Plumtree""],""city"":""Bulilimamangwe"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""64eb5407-1682-46b4-b779-2e67eee2775c"",""meta"":{""versionId"":""b938db54-9796-4005-925b-c71f0eed76c2"",""lastUpdated"":""2024-10-05T13:26:18.303Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.303-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Plumtree District Hospital""}"		Plumtree District Hospital	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Plumtree District Hospital
499ade5d-ce87-42b7-a00b-dce7fb4feeef	"{""resourceType"":""Organization"",""name"":""Village 13 Rural Health Centre"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Rural Health Centre"",""display"":""Rural Health Centre""}]}],""active"":true,""address"":[{""line"":[""Malalume""],""city"":""Bulilimamangwe"",""state"":""Matabeleland South Province"",""postalCode"":""ZW""}],""id"":""499ade5d-ce87-42b7-a00b-dce7fb4feeef"",""meta"":{""versionId"":""2b973df0-962e-47fe-85bb-6cc2f8832215"",""lastUpdated"":""2024-10-05T13:26:18.314Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.314-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Village 13 Rural Health Centre""}"		Village 13 Rural Health Centre	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Village 13 Rural Health Centre
0e2dfaab-a3d6-4959-9fbd-a4c121dd1085	"{""resourceType"":""Organization"",""name"":""Hoya Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""city"":""Centenary"",""state"":""Mashonaland Central Province"",""postalCode"":""ZW""}],""id"":""0e2dfaab-a3d6-4959-9fbd-a4c121dd1085"",""meta"":{""versionId"":""87c305e2-eba5-4085-a509-9d9ed709cdbf"",""lastUpdated"":""2024-10-05T13:26:18.332Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.332-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Hoya Clinic""}"		Hoya Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Hoya Clinic
e6559180-b967-4af6-9da7-0b26701e0648	"{""resourceType"":""Organization"",""name"":""Chinyani Clinic"",""type"":[{""coding"":[{""system"":""http://terminology.hl7.org/CodeSystem/organization-type"",""code"":""prov"",""display"":""Healthcare Provider""}]},{""coding"":[{""system"":""virtualhospitalsafrica.org/codes/organization-category"",""code"":""Clinic"",""display"":""Clinic""}]}],""active"":true,""address"":[{""line"":[""Maclear""],""city"":""Centenary"",""state"":""Mashonaland Central Province"",""postalCode"":""ZW""}],""id"":""e6559180-b967-4af6-9da7-0b26701e0648"",""meta"":{""versionId"":""f1c73e86-ee0e-4dea-a6c0-8b0ac5dd5340"",""lastUpdated"":""2024-10-05T13:26:18.339Z"",""author"":{""reference"":""ClientApplication/00000000-0000-0000-1000-000000000000"",""display"":""Virtual Hospitals Africa""},""project"":""b57c5741-ffb7-4477-a9bf-5e66323234df"",""compartment"":[{""reference"":""Project/b57c5741-ffb7-4477-a9bf-5e66323234df""}]}}"	2024-10-05 09:26:18.339-04	{b57c5741-ffb7-4477-a9bf-5e66323234df}	t		"{""Chinyani Clinic""}"		Chinyani Clinic	f					b57c5741-ffb7-4477-a9bf-5e66323234df	Chinyani Clinic
